title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Monster Musume no Oishasan,Monster Girl Doctor,"['Comedy', 'Fantasy', 'Romance', 'Ecchi', 'Anthropomorphic', 'Medical']",6.53,Arvo Animation,TV,Ranked #6327,"Members 188,298","After years of conflict, humans and monsters have settled their differences and are now at peace. This post-war era led to the foundation of Lindworm—a town which has since become the focal point of racial harmony.

As a human doctor specializing in monster biology, Glenn Litbeit runs a small clinic alongside his partner, Saphentite Neikes, who is a half-snake monster known as a lamia. He uses his knowledge to tend to any monsters who seek his aid. Whatever affliction, concern, or injury it may be, he will always be there, ready to help.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1762/106598.jpg,https://myanimelist.net/anime/40708/Monster_Musume_no_Oishasan
Peter Grill to Kenja no Jikan,Peter Grill and the Philosopher's Time,"['Comedy', 'Fantasy', 'Ecchi', 'Harem']",5.52,Wolfsbane,TV,Ranked #11311,"Members 176,511","After gaining the title of the strongest warrior in the world, Peter Grill has finally proven his worth and is ready to take the hand of his beloved senior, the beautiful and innocent Luvelia Sanctos. Peter expects to have a healthy relationship with her, despite some objections from her father.

Unfortunately, this dream quickly breaks apart as news of his grand victory spreads among the womenfolk of other races—ogres, orcs, elves, and others—some of them even vying for his seed to produce offspring blessed with his might. To avoid betraying the trust of his cherished Luvelia and causing a scandal, Peter strives to avoid other women's salacious advances. However, accomplishing such a feat with so many alluring women on his trail is easier said than done.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1368/108441.jpg,https://myanimelist.net/anime/40436/Peter_Grill_to_Kenja_no_Jikan
Dokyuu Hentai HxEros,SUPER HXEROS,"['Action', 'Comedy', 'Supernatural', 'Ecchi', 'School', 'Shounen']",5.75,Project No.9,TV,Ranked #10367,"Members 122,749","Five years ago, alien beings known as the ""Kiseichuu'' invaded the world. With the species endangered, the Kiseichuu are determined to take over Earth through a deadly plan that would gradually wipe out the human race: take away humanity's sexual drive using various methods, letting them die out. In response to the Kiseichuus' scheme, the HxEros device was developed—a powerful weapon that only those with high levels of erotic energy can utilize at its maximum capacity. 

Retto Enjou, a high schooler harboring an immense hatred toward the Kiseichuu, joins a group of HxEros users to fight against them and protect humankind. With their gear reliant on erotic energy as a source of power, the team must work together to maintain high levels of libido to ensure their readiness for combat at any given time. Moreover, as he lives in a house full of lustful girls, Enjou should not expect a shortage of power anytime soon.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1342/108321.jpg,https://myanimelist.net/anime/40623/Dokyuu_Hentai_HxEros
No Guns Life 2nd Season,No Guns Life Season 2,"['Action', 'Drama', 'Sci-Fi', 'Seinen']",7.07,Madhouse,TV,Ranked #3643,"Members 73,434",Second half of No Guns Life.,https://cdn.myanimelist.net/images/anime/1477/106613.jpg,https://myanimelist.net/anime/40529/No_Guns_Life_2nd_Season
Gibiate,,"['Action', 'Fantasy', 'Horror', 'Martial Arts', 'Samurai']",3.81,"Studio elle,             l-a-unch・BOX",TV,Ranked #13306,"Members 63,946","The story takes place in Japan. The year is 2030 and Earth has been completely overrun by a viral disease named ""Gibia"" that turns infected people into various different monsters, based on their age, sex, and race.

A samurai and a ninja from the early Edo period travel together through time and arrive in a ruined Japan to aid a professor working on a cure for the virus.

Together, they fight countless Gibia monsters, outlaws, and other fierce foes on their journey to save mankind.",https://cdn.myanimelist.net/images/anime/1035/113446.jpg,https://myanimelist.net/anime/40074/Gibiate
Koi to Producer: EVOL×LOVE,Mr Love: Queen's Choice,"['Mystery', 'Romance', 'Sci-Fi', 'Reverse Harem', 'Super Power']",6.18,MAPPA,TV,Ranked #8299,"Members 54,470","After her father passed away, a young woman inherited his production company, Miracle Entertainment, along with its most successful program, ""Miracle Finder."" In recent years, however, the show has fallen off the radar and it is now mostly forgotten. In an attempt to save the show from being canceled, this young woman desperately tries to look for a unique topic to use as inspiration. She finds it in the form of ""Evol,"" a mysterious gene that has granted certain people special powers and is considered the next step in human evolution. But, as marvelous as this gene seems, its existence may lead to an unstoppable battle between humans for survival.

However, as she becomes more entangled with the strange world of the ""Evolvers,"" her life is suddenly disturbed by the arrival of four men: the cheerful idol Kira; the neuroscientist and Loveland University professor, Simon; the stoic CEO of Loveland Financial Group and Miracle Entertainment's benefactor, Zen; and her high school upperclassman Haku, a former delinquent now working as a police officer.

As strange incidents begin to plague the city, will she be able to find out the truth about the ""Evol"" or ""Black Swan,"" the organization behind numerous attacks from ""Evolvers"" and possibly connected to her father's death? What is her part to play in its plan, and how are the men around her connected to it all?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1623/111517.jpg,https://myanimelist.net/anime/40075/Koi_to_Producer__EVOL×LOVE
Lapis Re:LiGHTs,,"['Fantasy', 'Idols (Female)', 'Music']",6.66,Yokohama Animation Lab,TV,Ranked #5616,"Members 41,292","Tiara, a princess from the kingdom of Waleland, travels to the city of Mamkestell to attend a prestigious academy for those who practice magic like herself. After passing a test to prove her eligibility, Tiara reunites with her childhood friend Rosetta, who is also a student there. She then joins and meets Rosetta's group: the athletic Lavie, the reliable Ashley, and the bookish Lynette—all of whom Tiara quickly befriends.

In this institution, students are placed into one of three ranks based on their test score: group Noir being the highest, followed by Rouge and Lapis. Tiara's group is ranked Lapis, and if that wasn't enough, those who fail while ranked Lapis face expulsion. Realizing their dire situation, Tiara urges everyone to start taking their activities more seriously.

On top of this, Tiara has one more purpose for excelling at the academy: to become more like her elder sister, who is a very skilled singer. However, to reach the stage that she desires, she will have to overcome many challenges, along with her companions, as she continues her magical journey.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1880/107611.jpg,https://myanimelist.net/anime/37587/Lapis_Re_LiGHTs
Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,Muhyo & Roji's Bureau of Supernatural Investigation 2nd Season,"['Action', 'Comedy', 'Drama', 'Mystery', 'Supernatural', 'Shounen']",6.90,Studio Deen,TV,Ranked #4421,"Members 24,027",Second season of Muhyo to Rouji no Mahouritsu Soudan Jimusho.,https://cdn.myanimelist.net/images/anime/1962/108429.jpg,https://myanimelist.net/anime/39948/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho_2nd_Season
Ninja Collection,,"['Horror', 'Supernatural']",3.74,"ILCA,             DRAWIZ,             Toho Interactive Animation",TV,Ranked #13311,"Members 15,724","Set in modern-day Tokyo where dreams and desires are afloat, a group of ninjas called ""Toukeshuu"" is set to stop the spread of ""darkness"" that prevails in the world using ancient techniques passed down through generations.

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1997/108104.jpg,https://myanimelist.net/anime/42260/Ninja_Collection
Umayon,,"['Comedy', 'Anthropomorphic']",6.28,"W-Toon Studio,             DMM.futureworks",TV,Ranked #7815,"Members 15,233","It's a ""pop"" and cute everyday anime based on the 4-koma manga featuring the characters from Uma Musume: Pretty Derby.",https://cdn.myanimelist.net/images/anime/1032/111641.jpg,https://myanimelist.net/anime/38835/Umayon
Chou Futsuu Toshi Kashiwa Densetsu R,,"['Comedy', 'Fantasy']",4.31,Super Normal Studio,TV,Ranked #13231,"Members 4,482","A gag anime set in Kashiwa, featuring high school girls and mysterious creatures.

(Source: Chou Futsuu Toshi Kashiwa Densetsu Wiki)",https://cdn.myanimelist.net/images/anime/1113/113865.jpg,https://myanimelist.net/anime/40473/Chou_Futsuu_Toshi_Kashiwa_Densetsu_R
Arad: Gyakuten no Wa,,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,LIDENFILMS,TV,Ranked #18433,"Members 1,658",Sequel to Arad: Suming Zhi Men.,https://cdn.myanimelist.net/images/anime/1117/108106.jpg,https://myanimelist.net/anime/38416/Arad__Gyakuten_no_Wa
Get Up! Get Live! #Geragera,,"['Comedy', 'Slice of Life']",N/A,Spell Bound,TV,Ranked #19987,"Members 1,098","The story of the ""voice actor x 2D entertainer"" project centers on aspiring comedian entertainers who all gather at SSS, a talent agency for comedians. The story portrays the friction and jealousy in their rivaling careers, as well as their admiration towards industry veterans, their disappointments, and the obstacles to their success as they aspire to become the greatest entertainers in Japan and the world.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1523/108199.jpg,https://myanimelist.net/anime/41807/Get_Up_Get_Live_Geragera
Hulaing Babies Aratame: Staying Babies,,"['Comedy', 'Slice of Life']",5.25,Fukushima Gaina,TV,Ranked #12132,Members 763,"The girls formed a hula club but the new coronavirus disease (COVID-19) has halted further club activity. It will outline various preventative measures against the virus.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1331/107858.jpg,https://myanimelist.net/anime/42145/Hulaing_Babies_Aratame__Staying_Babies
Obake Zukan,,"['Comedy', 'Fantasy', 'Supernatural', 'Mythology', 'Kids']",N/A,Fanworks,TV,Ranked #14719,Members 626,"The Obake Zukan series illustrates various monsters and spirits and explains why they are scary. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1885/106287.jpg,https://myanimelist.net/anime/41383/Obake_Zukan
Taeko no Nichijou 2nd Season,,"['Slice of Life', 'Workplace']",N/A,DLE,TV,Ranked #16413,Members 341,Sequel of Taeko no Nichijou.,https://cdn.myanimelist.net/images/anime/1263/108538.jpg,https://myanimelist.net/anime/42090/Taeko_no_Nichijou_2nd_Season
Pororo Donghwanala,Pororo Fairy Tale Story,"['Adventure', 'Fantasy', 'Kids']",N/A,,TV,Ranked #15130,Members 234,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1465/114524.jpg,https://myanimelist.net/anime/48250/Pororo_Donghwanala
Lalalacoco II,,"['Comedy', 'Slice of Life', 'Kids']",N/A,Studio Comet,TV,Ranked #13615,Members 191,Second season of Lalalacoco.,https://cdn.myanimelist.net/images/anime/1354/107937.jpg,https://myanimelist.net/anime/42179/Lalalacoco_II
Xi Yangyang Yu Hui Tailang: Yiguo Da Yingjiu,Pleasant Goat and Big Big Wolf: Against the Dark Force,"['Adventure', 'Comedy', 'Kids']",N/A,,TV,Ranked #17276,Members 156,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1418/115291.jpg,https://myanimelist.net/anime/44002/Xi_Yangyang_Yu_Hui_Tailang__Yiguo_Da_Yingjiu
Pittanko!! Nekozakana (2020),,"['Comedy', 'Kids']",N/A,Studio Comet,TV,Ranked #15069,Members 139,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1927/113821.jpg,https://myanimelist.net/anime/48594/Pittanko_Nekozakana_2020
Mabeobsonyeo Dee Dee,,"['Fantasy', 'Mahou Shoujo', 'Kids']",N/A,,TV,Ranked #13826,Members 55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1373/125164.jpg,https://myanimelist.net/anime/48193/Mabeobsonyeo_Dee_Dee
Beuledeu Ibalso 2,Bread Barbershop 2,"['Comedy', 'Fantasy', 'Anthropomorphic']",N/A,,TV,Ranked #18730,Members 37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1865/129261.jpg,https://myanimelist.net/anime/53371/Beuledeu_Ibalso_2
One Piece,,"['Action', 'Adventure', 'Fantasy', 'Shounen']",8.67,Toei Animation,TV,Ranked #58,"Members 2,013,443","Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy's reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] ",https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece
Black Clover,,"['Action', 'Comedy', 'Fantasy', 'Shounen']",8.13,Pierrot,TV,Ranked #416,"Members 1,437,219","Asta and Yuno were abandoned at the same church on the same day. Raised together as children, they came to know of the ""Wizard King""—a title given to the strongest mage in the kingdom—and promised that they would compete against each other for the position of the next Wizard King. However, as they grew up, the stark difference between them became evident. While Yuno is able to wield magic with amazing power and control, Asta cannot use magic at all and desperately tries to awaken his powers by training physically.

When they reach the age of 15, Yuno is bestowed a spectacular Grimoire with a four-leaf clover, while Asta receives nothing. However, soon after, Yuno is attacked by a person named Lebuty, whose main purpose is to obtain Yuno's Grimoire. Asta tries to fight Lebuty, but he is outmatched. Though without hope and on the brink of defeat, he finds the strength to continue when he hears Yuno's voice. Unleashing his inner emotions in a rage, Asta receives a five-leaf clover Grimoire, a ""Black Clover"" giving him enough power to defeat Lebuty. A few days later, the two friends head out into the world, both seeking the same goal—to become the Wizard King!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/88336.jpg,https://myanimelist.net/anime/34572/Black_Clover
Boruto: Naruto Next Generations,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']",5.75,Pierrot,TV,Ranked #10387,"Members 783,751","Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.

Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.

New friends and familiar faces join Boruto as a new story begins in Boruto: Naruto Next Generations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/84460.jpg,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate,"['Gourmet', 'Ecchi', 'School', 'Shounen']",7.32,J.C.Staff,TV,Ranked #2401,"Members 469,796","Thanks to Souma Yukihira, Erina Nakiri, and the rebel forces overthrowing the regime of Azami Nakiri—the previous school director—and the former Elite Ten, Tootsuki Culinary Academy is back in order. However, its students have one more great battle ahead of them: the BLUE, a competition where young chefs seeking world-class fame compete. Faced with new trials and rivals, Souma and his friends will fight to conquer the BLUE and to defeat Asahi Saiba, the leader of an underworld organization of chefs known as Noir, who once defeated Souma and his father in a Shokugeki.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1756/108000.jpg,https://myanimelist.net/anime/40902/Shokugeki_no_Souma__Gou_no_Sara
Fruits Basket 2nd Season,,"['Drama', 'Romance', 'Supernatural', 'School', 'Shoujo']",8.56,TMS Entertainment,TV,Ranked #94,"Members 433,415","A year has passed since Tooru Honda began living in the Souma residence, and she has since created stronger relationships with its inhabitants Shigure, Kyou, and Yuki. She has also grown closer to the rest of the Souma family and has become familiar with their ancestral secret, having helped them with many of their personal issues. The closer Tooru gets, however, the more she begins to realize that their secret holds a darker truth than she first presumed.

Summer is approaching and Tooru is invited to spend her days with the Soumas, mainly Kyou and Yuki. Tooru wishes for an easy-going vacation, but her close relationships with the two boys and the rest of the Soumas may prove to cause trouble. As they grow more intimate, their carefree time together is hindered by older hardships and feelings from the past that begin to resurface. The Eternal Banquet also dawns on the members of the zodiac, and they must tend to their duties alongside the unnerving head of the family, Akito Souma.

With the banquet approaching and a plethora of feelings to be solved, will Tooru's life with the Soumas remain peaceful, or will she find herself in a situation from which she cannot escape?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1972/111635.jpg,https://myanimelist.net/anime/40417/Fruits_Basket_2nd_Season
Fugou Keiji: Balance:Unlimited,The Millionaire Detective – Balance: UNLIMITED,"['Mystery', 'Adult Cast', 'Detective']",7.53,CloverWorks,TV,Ranked #1613,"Members 381,174","Daisuke Kanbe, a man of extraordinary wealth, is assigned to the Modern Crime Prevention Headquarters as a detective. It is there that he gets partnered with Haru Katou, a humane detective who values justice above all. The two are polar opposites, and their morals clash time and time again. Haru despises Daisuke for using monetary wealth to solve cases, as he believes that money isn't everything. The two will have to combine their efforts, however, to solve the mysteries that are coming their way.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1066/106556.jpg,https://myanimelist.net/anime/41120/Fugou_Keiji__Balance_Unlimited
