title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
"Yuusha, Yamemasu",I'm Quitting Heroing,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.05,EMT Squared,TV,Ranked #3758,"Members 217,380","When Demon Queen Echidna begins her invasion of the human realm, the people turn to the hero Leo Demonheart to protect them. Blessed with insurmountable power, Leo easily repels Echidna's army, thereby saving the world. But instead of gratitude or admiration, Leo is met with disdain and scorn from his fellow humans, who fear his overwhelming strength and believe that it may eventually cause humanity's demise.

Banished from the kingdom he once called home, Leo wanders aimlessly throughout the land until, one day, he hears rumors of Echidna's efforts to rebuild her army. Hoping that demonkind might accept him as an ally, he returns to the demon queen's castle and offers Echidna his help.

Naturally, Echidna immediately rejects him. Still, not all hope is lost, as Leo manages to convince Echidna's four generals to let him secretly work under their supervision. Donning the identity of a masked dark knight named Onyx, Leo solves the demon army's problems one by one—gradually improving the quality of life around the castle. Above all else, however, Leo wants to accomplish one goal: to learn why Echidna started the war in the first place.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1934/122301.jpg,https://myanimelist.net/anime/50175/Yuusha_Yamemasu
Kakkou no Iinazuke,A Couple of Cuckoos,"['Comedy', 'Romance', 'Harem', 'Shounen']",7.02,"SynergySP,             Shin-Ei Animation",TV,Ranked #3903,"Members 209,317","Nagi Umino and Erika Amano, a studious high school student and a social media star, had nothing that linked them together—until they found out they were swapped at birth. When the sudden news is revealed to both of their families, their parents quickly devise a proposition with neither Nagi's nor Erika's knowledge: in order to restore them both to their rightful families and ensure everyone's happiness, the two should get engaged.

When informed of this, Nagi and Erika are quick to reject the absurd plan, refusing to go along with their parents' wishes. But, with neither party willing to back down, only time can tell where their relationship will go.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1285/120529.jpg,https://myanimelist.net/anime/48675/Kakkou_no_Iinazuke
Otome Game Sekai wa Mob ni Kibishii Sekai desu,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,"['Fantasy', 'Isekai', 'Mecha', 'Reincarnation', 'School']",7.35,ENGI,TV,Ranked #2265,"Members 208,205","Blackmailed into playing a dating simulator set in a matriarchy, an ordinary man must put up with the unbearable and convoluted world until he clears the game. After countless days of grinding, he finally manages to beat it, but his hardcore gaming comes at a cost: extreme sleep deprivation and hunger.

While heading out to the convenience store to solve one of these problems, the man tumbles down the stairs and falls unconscious, only to wake up to the worst possible realization—he has been reincarnated into the game as the mob character Leon Fou Bartfort. Now trapped in a world he despises, Leon must use his knowledge of the game to navigate through the plot safely and sustain himself in a society where the odds are heavily stacked against him.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1161/121462.jpg,https://myanimelist.net/anime/50461/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu
Date A Live IV,,"['Comedy', 'Romance', 'Sci-Fi', 'Harem']",7.81,GEEK TOYS,TV,Ranked #878,"Members 201,807","Despite the numerous challenges he has overcome so far, Shidou Itsuka's mission with Ratatoskr is far from over. In a departure from his daily routine, Shidou encounters a starving woman lying on the street and ends up helping her. After the two arrive at her apartment, the woman introduces herself as Nia Honjou—a popular manga artist working under a pen name. However, cutting straight to the chase, Nia reveals that she is also a Spirit and is aware of Shidou's secret operation.

Interested in seeing his charisma firsthand, Nia challenges Shidou to win her over on a date. As he strives for an opportunity to seal her powers, Shidou learns more about Nia and her history with Deus Ex Machina Industries, a name he is all too familiar with...

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1368/121281.jpg,https://myanimelist.net/anime/41461/Date_A_Live_IV
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",The Greatest Demon Lord Is Reborn as a Typical Nobody,"['Action', 'Fantasy', 'Harem', 'Reincarnation', 'School']",6.27,"SILVER LINK.,             Blade",TV,Ranked #7842,"Members 198,164","Having reached the pinnacle of human potential, Varvatos was so powerful that the rest of humankind began calling him the Demon Lord, both fearing and respecting his overwhelming influence. As a result, he felt alienated from his fellow humans, leading him to desire true companionship—an equal he could call a friend.

Hoping his fate will change in his next life, Varvatos decides to start anew and reincarnates three thousand years later as Ard Meteor, the son of a seemingly ordinary couple in a rural town. Unfortunately, he realizes that even after weakening himself, his strength still overshadows everyone in this era. Moreover, his lack of social skills bars him from achieving his goal of making friends. But worst of all, the repercussions of suddenly abandoning his former position have begun to bite him back in some of the most unimaginable ways possible.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1904/120095.jpg,https://myanimelist.net/anime/48415/Shijou_Saikyou_no_Daimaou_Murabito_A_ni_Tensei_suru
Koi wa Sekai Seifuku no Ato de,Love After World Domination,"['Action', 'Comedy', 'Romance', 'Parody', 'Shounen']",7.48,Project No.9,TV,Ranked #1772,"Members 174,958","Fudou Aikawa and Desumi Magahara have just started dating, but no one is allowed to know! Nicknamed ""Red Gelato,"" Fudou is the leader of ""Gelato 5,"" a group of heroes dedicated to protecting Japan. On the other hand, the ""Reaper Princess"" Desumi is one of the combatant leaders of ""Gekko,"" an evil secret society bent on world domination and considered Gelato 5's greatest foe. As they pretend to be mortal enemies, Fudou and Desumi sneak away from battle to spend time together.

Despite their inexperience with romance, Fudou and Desumi strive to make their relationship work while avoiding suspicion from their comrades. With their loyalties divided between each other and their respective sides, the couple will have to stay on guard if they want to keep their love a secret from the rest of the world.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1347/120593.jpg,https://myanimelist.net/anime/48643/Koi_wa_Sekai_Seifuku_no_Ato_de
Ao Ashi,,"['Sports', 'Team Sports', 'Seinen']",8.29,Production I.G,TV,Ranked #245,"Members 144,403","In a quiet rural town, the spotlight of a local junior high school football team rests on one player: Ashito Aoi. Known for his unpredictable moves and self-centered playing style, Ashito is the sole powerhouse pushing his team through an important high school preliminary tournament. However, their win streak is short-lived—an opponent causes Ashito to lose his temper and act violently, resulting in his removal from the rest of the game.

Without their star player, the team is quickly eliminated from the tournament. Just as he believes all hope is lost, Ashito is approached by a youth team coach named Tatsuya Fukuda who senses potential in him, and Fukuda invites him for tryouts in Tokyo. In an unfamiliar setting surrounded by talent, Ashito must bring out the best of his ability to prove himself and secure what could be a life-changing career.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1731/120871.jpg,https://myanimelist.net/anime/49052/Ao_Ashi
Shokei Shoujo no Virgin Road,The Executioner and Her Way of Life,"['Action', 'Adventure', 'Fantasy', 'Girls Love', 'Isekai']",6.82,J.C.Staff,TV,Ranked #4816,"Members 124,536","Average student Mutou Mitsuki suddenly finds himself transported to another realm. Summoned by the king of this world for the remarkable power he is supposed to possess, Mutou is thrown out when it appears that he lacks a ""Special Concept."" Moping about, he encounters a priestess named Menou who explains that Japanese people like him are known as Lost Ones, and such individuals never fail to have Special Concepts. 

Menou elaborates that she is part of a church that helps abandoned Lost Ones integrate into society. She invites him to spend the night at her church, where the two can probe the nature of his ability. Eventually, they discover that Mutou's Special Concept is actually incredibly powerful and dangerous. 

But is Menou's true goal is to assist Lost Ones—or the opposite? 

[Written by MAL Rewrite, edited]",https://cdn.myanimelist.net/images/anime/1423/122029.jpg,https://myanimelist.net/anime/47162/Shokei_Shoujo_no_Virgin_Road
Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,"Science Fell in Love, So I Tried to Prove It r=1-sinθ","['Comedy', 'Romance', 'Adult Cast', 'Educational']",7.31,Zero-G,TV,Ranked #2466,"Members 120,945","Following the events of their trip to Okinawa, Saitama University graduate students Shinya Yukimura and Ayame Himuro have failed to obtain the data necessary to scientifically prove their love for each other. Unable to replicate the exact conditions of the trip, the two stubborn scientists decide to seek help from elsewhere in the university—the Biological Sciences department.

Assisted by fellow graduate students and longtime couple Chris Floret and Suiu Fujiwara, Yukimura and Himuro begin to quantify their feelings by measuring their output of oxytocin in various romantic situations. The two scientists soon find that their feelings for each other are nothing compared to that of a mature couple. It is here that Chris poses a question to both Yukimura and Himuro: what will they do if their ""affection"" is proven not to be love after all?

Desperate to find a scientific rationale for the discrepancy, Yukimura puts everything on the line to prove that their ""love"" is real.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1109/118948.jpg,https://myanimelist.net/anime/43470/Rikei_ga_Koi_ni_Ochita_no_de_Shoumei_shitemita_Heart
Mahoutsukai Reimeiki,The Dawn of the Witch,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Anthropomorphic']",6.38,Tezuka Productions,TV,Ranked #7188,"Members 117,749","Although he attends the Royal Magic Academy in the Kingdom of Wenias, Sable has the worst grades in the entire school. As he has no memories of his time before attending the institution, when Headmaster Albus tasks him with a special training regimen in the south, Sable eagerly accepts it. Alongside the Dawn Witch, Roux Cristasse; Holt, a human girl with antlers; and Kudd, a lizard Beastfallen, Sable must establish a village of witches in a region where anti-witch sentiment remains strong.

During their journey, the quartet avoids former members of the Dia Ignis Arbiters—a group of witch hunters notorious for murdering witches and civilians alike. Five years ago, their organization was disbanded and given amnesty with the end of the war between the Church and witches, but their members still linger and are ready to capture any mages they come across.

Thankfully, with Roux's Staff of Ludens, the ""witch-eater,"" and Sable's unlimited supply of magic, the group may be able to accomplish their mission for Albus. If not, Sable's memories of magic and the academy will be taken away, and he will be left with nothing to guide him to the silver-haired mage who first rescued him.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1093/121114.jpg,https://myanimelist.net/anime/48842/Mahoutsukai_Reimeiki
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Ascendance of a Bookworm Season 3,"['Fantasy', 'Isekai', 'Reincarnation']",8.09,Ajia-Do,TV,Ranked #467,"Members 116,164","Winter is approaching, and Myne—now an apprentice priestess—must prepare for her stay at the church and the upcoming Dedication Ceremony. However, due to her immense knowledge and extraordinary amount of mana, she has garnered the attention of many dangerous people, who are willing to do anything to get their hands on Myne.

To keep her safe, the Head Priest assigns Myne a bodyguard and advises her to be adopted by a noble, a decision that will force her to leave her family behind. As Myne is opposed to the idea, the Head Priest gives her an ultimatum: she can be with her family until she turns 10, but if she is deemed too unstable, she will immediately be dealt with.

Placed in a tough position, Myne is uncertain about her future. Despite the twists that may lie ahead, she will do whatever she can to protect those that she loves—even if it means giving up on her dream.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1976/122302.jpg,https://myanimelist.net/anime/42429/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_3rd_Season
Deaimon,Deaimon: Recipe for Happiness,"['Slice of Life', 'Childcare', 'Workplace', 'Seinen']",7.59,Encourage Films,TV,Ranked #1400,"Members 77,448","Ten years have passed since Nagomu Irino left his home to pursue his dream that ultimately failed. He finally decides to return after hearing that his father—owner of the Kyoto sweets store Ryokushou—has been hospitalized. Worrying that no one would inherit the shop if his father passes away, Nagomu prepares himself to embrace his family's legacy and the art of making sweets⁠.

Unsurprisingly, Nagomu discovers that his father has already chosen a different successor—a 10-year-old girl named Itsuka Yukihira, who was abandoned at Ryokushou by her father for reasons unknown. While she has since become a part of the family and is now the shop's poster girl, Itsuka still longs to see her father and follows all possible clues that may lead her to him. Sympathizing with Itsuka's situation, Nagomu's mother asks Nagomu to act as Itsuka's father, hoping that Itsuka will open up to him and relieve her pain, even if just a little.

Starting on bad terms, Itsuka and Nagomu gradually learn more about each other, realizing that they are more similar than they had thought. Connected by their mutual love for both Ryokushou and its confections, their relationship as child and father figure begins to make lives around them a little bit sweeter.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1054/121949.jpg,https://myanimelist.net/anime/48779/Deaimon
Dance Dance Danseur,,"['Drama', 'Performing Arts', 'Seinen']",7.90,MAPPA,TV,Ranked #724,"Members 67,696","Junpei Murao's love affair with ballet began at a young age during his sister's ballet recital, when a male ballet dancer roused his interest with a gripping performance. But for Junpei, nothing could be worse than his peers finding out about his secret passion for ballet and perceiving him as effeminate. That is why he is in the soccer club, trains Jeet Kune Do, and is intent on following in his father's footsteps of becoming a stunt coordinator: all very ""manly"" activities.

When Junpei's classmate Miyako Godai spots him demonstrating an impressive kick that combines skills from ballet and Jeet Kune Do to his friends, she suddenly recruits him to join her mother's ballet studio. He resists at first, and although he has abandoned his dreams of formally pursuing ballet, nothing quite captures the euphoria that ballet elicits. After suppressing his desire to pursue ballet for so long, it is not so easy to shake off his hesitation and break free of the shackles of masculinity. Junpei has to be willing to make certain sacrifices and fully commit to ballet, all while risking losing some friends.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1571/121381.jpg,https://myanimelist.net/anime/48702/Dance_Dance_Danseur
Machikado Mazoku: 2-choume,The Demon Girl Next Door 2,"['Comedy', 'Fantasy', 'CGDCT', 'Mahou Shoujo', 'School']",7.87,J.C.Staff,TV,Ranked #772,"Members 54,674",Second season of Machikado Mazoku.,https://cdn.myanimelist.net/images/anime/1036/121135.jpg,https://myanimelist.net/anime/42745/Machikado_Mazoku__2-choume
Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,Heroines Run the Show: The Unpopular Girl and the Secret Task,"['Idols (Male)', 'School']",7.28,Lay-duce,TV,Ranked #2613,"Members 53,502","Freshly graduating middle school, energetic 15-year-old Hiyori Suzumi moves from her coastal hometown to Tokyo, pursuing her dream of being a track and field runner. Unfortunately, as soon as her first high school year begins, she faces an imminent problem that ultimately causes her to find a part-time job to cover living costs.

After searching through countless prospective workplaces, Hiyori stumbles upon a posting looking for event staff, to which she gets accepted against all odds. It is revealed that she will be working as a manager-in-training for LIPxLIP, a rising male idol group composed of Yuujirou Someya and Aizou Shibasaki—both of whom are coincidentally her classmates. Despite this shocking revelation, Hiyori is resolved to do her best with balancing her studies, her ambition, and most importantly, her role as LIPxLIP's attendant.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1311/120270.jpg,https://myanimelist.net/anime/49692/Heroine_Tarumono_Kiraware_Heroine_to_Naisho_no_Oshigoto
Kunoichi Tsubaki no Mune no Uchi,In the Heart of Kunoichi Tsubaki,"['Comedy', 'CGDCT', 'Martial Arts', 'Shounen']",7.17,CloverWorks,TV,Ranked #3192,"Members 48,082","Tsubaki hails from an all-female clan of ninjas hidden deep in the forest. While a strict code guides the many kunoichi in training, the most important rule the young women must adhere to is: never interact with men, for they are far too dangerous to be trusted.

As the leader of Team Dog, Tsubaki has many duties she must handle. However, despite being a skilled trainee, she begins to react strangely whenever the topic of men surfaces. Unaware of what mysterious feelings are taking over her heart, Tsubaki's growing curiosity soon interferes with her ability to keep up with her work.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1724/121343.jpg,https://myanimelist.net/anime/50338/Kunoichi_Tsubaki_no_Mune_no_Uchi
"Kono Healer, Mendokusai","Don't Hurt Me, My Healer!","['Adventure', 'Comedy', 'Fantasy']",6.36,Jumondo,TV,Ranked #7311,"Members 44,591","In a world where monster invasions are rampant and frequent, being an adventurer in a party is considered one of the most desirable jobs for the honor and fame it provides. Wanting to make a name for himself, a young human warrior named Alvin intends to start his career by completing a low-level request for the guild.

While en route, Alvin is confronted by a magical bear and immediately finds himself in a pinch. As luck would have it, a dark elf healer named Karla approaches and asks if Alvin requires assistance—being seemingly oblivious to the situation before her eyes. After a discussion needlessly complicated by Karla's absurdly eccentric personality, Alvin somehow convinces her to help him. Unfortunately, instead of healing him, she accidentally casts a curse: if Alvin strays too far from her, he shall die.

Despite being forced to accompany Karla until the curse is broken, Alvin remains steadfast in his ambition to become a full-fledged adventurer. With a partner by his side, the journey toward his goal may grow easier—or harder—depending on Karla's whims.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1565/121221.jpg,https://myanimelist.net/anime/48742/Kono_Healer_Mendokusai
Kingdom 4th Season,Kingdom: Season 4,"['Action', 'Historical', 'Military', 'Seinen']",8.77,"Pierrot,             Studio Signpost",TV,Ranked #37,"Members 44,263","Following the conclusion of the large-scale coalition campaign, the entirety of China is in a state of economic recovery. The victor of the battle, the state of Qin, is no different. There, the political parties led by Ying Zheng and Buwei Lü continue their inner conflict. Having played the role of king in the coalition battle, Zheng has the trust of the people—but Lü is far from out of the fight. In 18 months, he plans to interrupt Zheng's coming-of-age ceremony.

Meanwhile, a Zhao army numbering 20,000 troops has set out toward Qin. In the royal court, due to the lack of generals capable of responding to the incoming threat, Lü slyly suggests that Zheng take command. However, Cheng Jiao, Zheng's half-brother, volunteers instead. As they grew to trust each other during the coalition battle, Zheng now accepts Jiao as his replacement.

However, the Zhao forces retreat a mere half-day after clashing with Jiao's army. With trouble quickly brewing in the shadows, the internal struggle of Qin is only complicated further. There are only two men Zheng feels he can rely on: Bi, a general who commands 30,000 men; and Xin, the leader of the Fei Xin force.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1566/122794.jpg,https://myanimelist.net/anime/50160/Kingdom_4th_Season
Birdie Wing: Golf Girls' Story,,['Sports'],7.49,Bandai Namco Pictures,TV,Ranked #1716,"Members 38,276","Infamous among those who gamble on golf games, Eve uses her exceptional skill in the sport to earn a living—by betting and winning against various opponents. Known as the ""Rainbow Bullet,"" she vows to beat her foes and conquer the world of underground golf using only three clubs. However, the universe where Eve knows no defeat is shaken after she plays a clean game with Aoi Amawashi, a golfing prodigy that came to the country of Nafrece to enter a golf tournament. Armed with talent and born into the perfect environment for golf, Aoi the ""Innocent Tyrant"" calmly crushes her enemies with a bright smile on her face.

After their game-changing match, Eve and Aoi become intrigued with each other and promise to battle again someday. As Eve's aggressive and risk-taking approach challenges the elite and steady playstyle of Aoi, the two geniuses may just manage to bring golf to unexpected heights.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1343/120488.jpg,https://myanimelist.net/anime/50248/Birdie_Wing__Golf_Girls_Story
