title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']",8.32,8bit,TV,Ranked #227,"Members 602,024","The nation of Tempest is in a festive mood after successfully overcoming the surprise attack from the Falmuth Army and the Western Holy Church. Beyond the festivities lies a meeting between Tempest and its allies to decide the future of the Nation of Monsters. The aftermath of the Falmuth invasion, Milim Nava's suspicious behavior, and the disappearance of Demon Lord Carrion—the problems seem to keep on piling up.

Rimuru Tempest, now awakened as a ""True Demon Lord,"" decides to go on the offensive against Clayman. With the fully revived ""Storm Dragon"" Veldora, ""Ultimate Skill"" Raphael, and other powerful comrades, the ruler of the Tempest is confident in taking down his enemies one by one until he can face the man pulling the strings.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1033/118296.jpg,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2
Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,"['Fantasy', 'Slice of Life']",8.34,Kyoto Animation,TV,Ranked #207,"Members 479,848","As Tooru continues on her quest to become the greatest maid and Kanna Kamui fully immerses in her life as an elementary school student, there is not a dull day in the Kobayashi household with mischief being a daily staple. On one such day, however, a massive landslide is spotted on the hill where Kobayashi and Tooru first met—a clear display of a dragon's might. When none of the dragons they know claim responsibility, the perpetrator herself descends from the skies: Ilulu, the radical Chaos Dragon with monstrous power rivaling that of Tooru.

Sickened by Tooru's involvement with humans, Ilulu resorts to the typical dragon method of resolving conflict—a battle to the death. Despite such behavior, she becomes intrigued by Kobayashi's ability to befriend dragons and decides instead to observe just what makes Kobayashi so special. With a new troublesome dragon in town, Kobayashi's eccentric life with a dragon maid is only getting merrier.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1252/115539.jpg,https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S
Vanitas no Karte,The Case Study of Vanitas,"['Supernatural', 'Historical', 'Vampire', 'Shounen']",7.91,Bones,TV,Ranked #712,"Members 429,543","Scorned by others of his kind for being born under a blue moon, the vampire Vanitas grew afraid and desolate. According to legend, he created a cursed grimoire known as the ""Book of Vanitas,"" and it is said he would one day use it to bring retribution upon all vampires of the crimson moon.

In 19th century Paris, Noé Archiviste is searching for the fabled Book of Vanitas. Whilst traveling aboard an airship, he is saved from a vampire attack by an eccentric doctor who calls himself Vanitas and carries the very tome he seeks. Ironically, the self-proclaimed vampire specialist is a mere human who inherited both his name and the book from his master, the same Vanitas of legend. As the odd case of the Charlatan's Parade crops up, the doctor's ability to restore sanity to vampires by recovering their true name will prove most beneficial.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1401/118483.jpg,https://myanimelist.net/anime/48580/Vanitas_no_Karte
"Tantei wa Mou, Shindeiru.",The Detective Is Already Dead,"['Comedy', 'Drama', 'Mystery', 'Romance']",6.35,ENGI,TV,Ranked #7373,"Members 320,433","Kimihiko Kimizuka has found himself inadvertently entangled in various crimes more times than he can remember, referring to himself as a magnet for trouble. One day, as if it was nothing out of the ordinary, a group of unknown men kidnaps him, forcing him to board a flight—where he also encounters a hijacking. Amid the resulting chaos, however, Kimizuka meets a stunning silver-haired beauty, going by the codename Siesta, who then saves the day.

Claiming to be a legendary detective, Siesta enlists Kimizuka to be her sidekick. Though Kimizuka refuses at first, with Siesta's insistence, he eventually joins her—marking the start of a grand adventure spanning the entire world, preventing multiple threats that could spell doom for humanity along the way.

Unfortunately, after three years of their unpredictable yet enjoyable time together, Siesta abruptly passes away. Distraught, Kimizuka tries to leave all memories of her behind, but as he begins to meet more people, it seems that Siesta's influence will never truly die.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1843/115815.jpg,https://myanimelist.net/anime/46471/Tantei_wa_Mou_Shindeiru
Tsuki ga Michibiku Isekai Douchuu,Tsukimichi -Moonlit Fantasy-,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']",7.72,C2C,TV,Ranked #1083,"Members 315,819","As part of a mysterious contract agreed upon by a goddess and his parents years ago, Makoto Misumi finds himself sent to another world to meet the goddess and become the hero. However, the deity deems Makoto to be ""hideous,"" refusing to even lay eyes upon him and revokes his heroic title. Disdainfully giving him the ability to understand all languages except the human language as compensation, the goddess drives Makoto off to the farthest edges of the wasteland, far from human civilization.

Due to the disparity between Earth and this new world, Makoto's inherent physical and magical capabilities awaken, making him extremely powerful. He meets various demihumans and mythical beings who all end up being captivated with his characteristics and join Makoto in building a new community where all of them can peacefully coexist.

Nevertheless, despite this success, Makoto still yearns to meet fellow humans. In a world where the goddess herself has barred him from interacting with his kind, it is up to Makoto and his companions to fulfill his desire—and perhaps reform society along the way.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1950/116474.jpg,https://myanimelist.net/anime/43523/Tsuki_ga_Michibiku_Isekai_Douchuu
Genjitsu Shugi Yuusha no Oukoku Saikenki,How a Realist Hero Rebuilt the Kingdom,"['Action', 'Fantasy', 'Romance', 'Harem', 'Isekai', 'Military']",7.24,J.C.Staff,TV,Ranked #2821,"Members 315,433","After the death of his grandfather, 19-year-old Kazuya Souma—an aspiring civil servant—is left all alone with no one to call family. Out of the blue, he is transported to the Elfrieden Kingdom, a small ailing country in another world, to be a ""hero."" An ongoing war with the demon army has put the entire world in peril, and Kazuya was summoned to aid in the conflict as an offering from Elfrieden to its allies.

Dissatisfied with being used as tribute, Kazuya decides to help the kingdom revamp its declining economy—not by way of adventuring or war, but through administrative reform. Abruptly declared the King of Elfrieden and betrothed to the princess, the ""Realist Hero"" Kazuya sets out to assemble a group of talented citizens who will assist him in his bureaucratic battles to get the kingdom back on its feet.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1297/118764.jpg,https://myanimelist.net/anime/41710/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki
Kanojo mo Kanojo,"Girlfriend, Girlfriend","['Comedy', 'Romance', 'Harem', 'School', 'Shounen']",6.56,Tezuka Productions,TV,Ranked #6181,"Members 301,994","Naoya Mukai is having the time of his life after his childhood friend Saki Saki finally accepts one of his countless confessions. Ensuring that their relationship will stay strong, he spares no effort in showering affection to his now beloved girlfriend.

However, one afternoon, another girl named Nagisa Minase suddenly confesses to Naoya following months of preparation. Even though he politely rejects her, Nagisa's irresistible charm and determination continue to attract Naoya. Wanting to fulfill both Saki and Nagisa's desires, Naoya ends up proposing a crazy idea—to date the two of them simultaneously, with both girls fully aware. This unprecedented state of affairs ultimately causes wacky and hilarious situations in whatever they do to keep their unusual relationship going. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1713/117119.jpg,https://myanimelist.net/anime/43969/Kanojo_mo_Kanojo
Bokutachi no Remake,Remake Our Life!,"['Drama', 'Romance', 'Slice of Life', 'Adult Cast', 'Time Travel']",7.43,feel.,TV,Ranked #1940,"Members 288,207","Life is not going well for 28-year-old Kyouya Hashiba. Having left his office job to pursue a career in the video game industry, his internship at a popular game studio abruptly ends, leaving him unemployed and forcing him to move back in with his parents. Additionally, his jealousy toward the success of the ""Platinum Generation""—a group of similarly-aged creators—has caused him to regret his decision to attend a traditional university instead of an arts college. Even though he believes there are no second chances in life, Kyouya is suddenly given one when he wakes up one day and finds himself 10 years in the past.

Instead of choosing business school like he originally had, Kyouya decides to pursue his passions and attends the Oonaka University of Art. There, he meets classmate Eiko Kawasegawa, the woman who had hired him as an intern in the present, alongside his new housemates and future Platinum Generation members: underachieving artist Aki Shino, aspiring singer and actress Nanako Kogure, and naturally-gifted writer Tsurayuki Rokuonji.

With each project they complete together, Kyouya and his friends venture closer to discovering their true potential as creators and remaking their lives into the ideal versions they desire.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1871/118309.jpg,https://myanimelist.net/anime/40904/Bokutachi_no_Remake
Seirei Gensouki,Seirei Gensouki: Spirit Chronicles,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Harem', 'Isekai', 'Reincarnation']",7.05,TMS Entertainment,TV,Ranked #3774,"Members 285,337","When 20-year-old college student Haruto Amakawa dies in a traffic accident, he does not expect to wake up in an unfamiliar world in the body of a young boy named Rio. As their memories and personas fuse, Rio realizes that he now also possesses magical powers. He is relieved to find that his burning passion for revenge against his mother's murderers has not subsided, despite his newly changed identity.

Not soon after, Rio comes across the kidnapped princess of the Bertram Kingdom and saves her without hesitation. To express his gratitude, the king grants him the opportunity to enroll in the Bertram Royal Academy. Believing this to be a new chapter in his life, he is excited to study at this prestigious academy, but life here proves to be difficult for him, a slum-dweller surrounded by the majestic children of nobles.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1836/116060.jpg,https://myanimelist.net/anime/44203/Seirei_Gensouki
Sonny Boy,,"['Award Winning', 'Mystery', 'Isekai', 'Super Power']",7.74,Madhouse,TV,Ranked #1041,"Members 252,889","Thirty-six students find themselves and their school building suddenly adrift in a void-like dimension. When supernatural powers awaken in some of them, a sense of detachment begins to divide the group. Despite the student council's attempts to impose order, they clash with the students possessing special abilities, who rebel against their strict control.

This conflict leads them to discover that this world has its own set of rules—and following them is necessary for survival. After one of the students decides to take a leap of faith, the school switches dimensions once again. While they deal with the unique challenges and circumstances that each world presents, the students must unravel the mysterious phenomenon and find a way back home.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1509/117149.jpg,https://myanimelist.net/anime/48849/Sonny_Boy
Jahy-sama wa Kujikenai!,The Great Jahy Will Not Be Defeated!,"['Comedy', 'Supernatural', 'Shounen']",7.07,SILVER LINK.,TV,Ranked #3680,"Members 215,555","The great Jahy will not be defeated! Simultaneously combating starvation, the lack of A/C, and the unavoidable weakness of turning child-sized, Jahy—previously the second strongest being in the Dark Realm—is under great stress. If it weren't for the destruction of the mana crystal which used to power the Dark Realm, Jahy would still be living a life of power and luxury. 

And yet, at the moment, brawling with the landlady over rent is a recurring event for Jahy. Just to have a place to stay and food to eat, Jahy must work part-time. However, her immense pride will not allow her to live under such poor conditions for any longer than necessary. Vowing to reinstate the Dark Realm to its former glory, Jahy continues her journey to reassemble the mana crystal.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1154/115599.jpg,https://myanimelist.net/anime/48753/Jahy-sama_wa_Kujikenai
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,My Next Life as a Villainess: All Routes Lead to Doom! X,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Reincarnation', 'Reverse Harem', 'School', 'Shoujo']",7.25,SILVER LINK.,TV,Ranked #2772,"Members 198,033","With no more death flags in sight, personable but dense Catarina Claes is finally able to lead a peaceful life surrounded by all of her friends and family. For that reason, she is determined to enjoy the school festival to the fullest without any concern on her mind.

Unbeknownst to her, however, the story of Fortune Lover—the game she used to play—has yet to end. Even more characters make an appearance, each with their own agenda to fulfill, and new mysteries await Katarina and those she loves. Will there be any way to avoid a bad ending when Catarina cannot remember what happens next?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1088/116439.jpg,https://myanimelist.net/anime/42282/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta_X
Shinigami Bocchan to Kuro Maid,The Duke of Death and His Maid,"['Comedy', 'Drama', 'Supernatural', 'Romantic Subtext']",7.63,J.C.Staff,TV,Ranked #1303,"Members 194,085","As the elegant, frail flower petals wither away into lifeless ashes, the young duke is tragically reminded of the despicable power forced upon him—the ability to kill anything he touches. Scorned by his family, he is sent away to live in near isolation. Fortunately, he is not entirely alone, as the manor's staff—his dutiful butler Rob and the flirtatious maid Alice—keep him company and make his life less miserable.

As the duke's romantic feelings for Alice grow, so does his continued frustration for the limits set by his unfortunate ability. Therefore, he resolves to break the curse cast upon him all those years ago, not only for his sake, but Alice's as well—for he is painfully aware of how difficult it is to avoid the touch of a loved one.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1471/115593.jpg,https://myanimelist.net/anime/47257/Shinigami_Bocchan_to_Kuro_Maid
Uramichi Oniisan,Life Lessons with Uramichi-Oniisan,"['Comedy', 'Adult Cast', 'Gag Humor', 'Showbiz', 'Workplace']",7.70,Studio Blanc,TV,Ranked #1142,"Members 186,207","In the studio of the morning childrens' show ""Together with Mama,"" a crew of miserable adults prepares their facades of amicable smiles and cheerful exteriors to educate a group of innocent preschoolers. In the middle of it stands Uramichi Omota, a former gymnast who can't help but bring the kids down to earth by revealing the harsh and depressing reality of adulthood, even in front of the rolling cameras.

Behind the scenes, Uramichi's much-desired peace is disturbed by his two bothersome juniors who work as the show's rabbit and bear mascots and singers: Utano Tadano, a woman who only wishes to get married; and Iketeru Daga, a handsome man with a crass sense of humor. From smoking and exercising to nihilistic outbursts, everyone's big brother Uramichi always brings up the not-so-moral side to his life lessons.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1126/115635.jpg,https://myanimelist.net/anime/40620/Uramichi_Oniisan
Meikyuu Black Company,The Dungeon of Black Company,"['Comedy', 'Fantasy', 'Isekai']",7.28,SILVER LINK.,TV,Ranked #2623,"Members 179,216","After working tirelessly toward his goal of a self-sustainable NEET lifestyle, Kinji Ninomiya has finally achieved his dreams. Now looking down on common folk commuting during a typhoon from the penthouse of one of his apartment buildings, Kinji gets ready to start his new, slothful life. However, all of his hard work goes to waste when a portal appears beneath him from out of nowhere.

Teleported to another world, Kinji is forced to work for a mining company that focuses solely on profits and has no care whatsoever for the safety and well-being of its employees. Refusing to live in such conditions, he begins devising plans to get rich quickly, building connections with others in this new world and making his best efforts to escape the stringent corporate life. Will Kinji be able to overcome his restraints and attain financial freedom once more?

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1753/116290.jpg,https://myanimelist.net/anime/42340/Meikyuu_Black_Company
Heion Sedai no Idaten-tachi,The Idaten Deities Know Only Peace,"['Action', 'Adventure', 'Fantasy', 'Mythology', 'Seinen']",7.65,MAPPA,TV,Ranked #1245,"Members 163,233","Eight hundred years ago, terrifying demons threatened mankind's existence. On the brink of extinction, humans prayed to their gods, calling out for someone to save them. Emerging from these desperate pleas for salvation, battle deities known as the ""Idaten"" were born. Possessing unnatural strength and endurance, the Idaten managed to defeat the demons and an era of unprecedented peace was finally ushered in.

Having never encountered demons before, the present generation of Idaten knows nothing of the demon's brutality, but they have instead only lived a  peaceful existence. Training under Rin, the only remaining Idaten from 800 years ago, the new Idaten find ways to survive in a time where they have seemingly outlived their usefulness. However, when the tyrannical Zoble Empire resurrects a demon, the misfit crop of gods are called to the battlefield against their natural enemy once more.  

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1293/115173.jpg,https://myanimelist.net/anime/42625/Heion_Sedai_no_Idaten-tachi
Deatte 5-byou de Battle,Battle Game in 5 Seconds,"['Supernatural', 'Gore', 'High Stakes Game', 'Strategy Game', 'Super Power']",6.77,"SynergySP,             Vega Entertainment",TV,Ranked #5049,"Members 162,340","It was just a usual morning.

Akira Shiroyanagi, a high schooler who loves games and Konpeito (Japanese sweets), has suddenly been dragged into a battlefield by a mysterious girl who calls herself Mion. The participants are told that they are ""erased from the family register, involved in an experiment, and gained certain powers.""

Akira is determined to win the game with his newfound powers and destroy the organization. Armed with a power no one expects and his ""brain"" skills, the new period of intelligence battle begins! 

(Source: MU, edited)",https://cdn.myanimelist.net/images/anime/1145/115565.jpg,https://myanimelist.net/anime/43814/Deatte_5-byou_de_Battle
Peach Boy Riverside,,"['Fantasy', 'Shounen']",6.26,Asahi Production,TV,Ranked #7878,"Members 159,531","In a magical world where humans, demihumans, and oni are heavily at odds with each other, a princess named Saltorine ""Sally"" Aldike is on a journey to find a person named Mikoto Kibitsu. Traversing the world, Sally comes across many truths that she had been ignorant of due to her lineage—including the knowledge that the oni possess power potent enough to wipe out humanity.

Seemingly blessed with a way to counter the oni's might, Sally has a strange power that manifests itself as a sigil resembling a peach, giving her superhuman abilities capable of defeating powerful oni with ease. Even so, Sally refuses to discriminate between humans, demihumans, and oni as much as possible, believing that peace between the three factions could be attainable one day.

On the contrary, Mikoto—who also has the same ability as Sally's but with greater mastery—has a different goal. Mikoto is out to kill and torment all oni in existence, stopping at nothing to fulfill this objective. As Sally and Mikoto continue to cross paths, the power they possess will spell the difference between amicable coexistence and utter annihilation.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1535/115023.jpg,https://myanimelist.net/anime/42627/Peach_Boy_Riverside
Megami-ryou no Ryoubo-kun.,Mother of the Goddess' Dormitory,"['Comedy', 'Romance', 'Ecchi', 'Harem', 'Shounen']",6.52,asread.,TV,Ranked #6410,"Members 158,081","Twelve-year-old Koushi Nagumo's life suddenly goes downhill when his father abandons him after their house burns down. Left to fend for himself, Koushi collapses on the street, but an eccentric woman named Mineru Wachi takes pity on him and brings him to the female dormitory ""Megami-ryou.""

After learning of Koushi's situation, Mineru, who happens to be the temporary manager, invites him to become Megami-ryou's official dormitory mother. However, what awaits him are the dorm's residents—each with their own wacky shenanigans—like the androphobic yet gentle Atena Saotome, the feminine tomboy Kiriya Senshou, and Mineru herself, whose recklessness knows no bounds when it comes to science. Despite this, Koushi does his best to fulfill the duties of this crazy new life!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1436/116410.jpg,https://myanimelist.net/anime/41812/Megami-ryou_no_Ryoubo-kun
Shiroi Suna no Aquatope,The Aquatope on White Sand,"['Drama', 'Slice of Life', 'Workplace']",7.51,P.A. Works,TV,Ranked #1683,"Members 152,121","After leaving her idol career behind, Fuuka Miyazawa finds herself on a spontaneous flight to Okinawa instead of returning home to her pity party in Morioka. Bearing a heavy heart and nowhere to go, she aimlessly wanders around the area until she stumbles upon Gama Gama Aquarium—an aging aquarium on the verge of closing down.

With a lack of visitors and costly but necessary repairs needed to keep its doors open, the director is faced with shutting down the establishment for good by the end of the summer. The director's aquatic life-loving granddaughter—Kukuru Misakino—cannot stand the thought of the aquarium closing and is determined to make enough money by the end of the season to keep the doors open.

Seeing the unique magic of the aquarium, Fuuka begs Kukuru for a job; however, she soon finds that her lack of experience makes her more of a hindrance than anything else. At the same time, Kukuru realizes that her ambitious goal might be more than she can handle. With mounting pressure from all around them, will Kukuru and Fuuka be able to save the one place they hold close to their hearts?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1932/114952.jpg,https://myanimelist.net/anime/46093/Shiroi_Suna_no_Aquatope
100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,I’m Standing on a Million Lives Season 2,"['Drama', 'Fantasy', 'Isekai', 'Survival', 'Shounen']",6.81,Maho Film,TV,Ranked #4830,"Members 132,193","Once again, the Game Master's world of quests unexpectedly pulls in Yuusuke Yotsuya and the rest of this old team. Accompanied by the newest addition, Keita Torii, the team reunites with Kahabell, still unaware of their actions' impact on this world. 

After bidding Kahabell farewell, the team sets out on their newly appointed quest—an offering of a Jiffon Buffalo at Vaikdamnia on Jiffon Island. However, as their journey to the island commences, the team shortly finds that the quest is not as simple as it initially seemed.

In fact, the island is terrorized by orcs that have made a deal with its inhabitants: instead of devouring the islanders, the orcs will be granted buffalo. With the growing shortage of buffalo, the annual Vaikdamnia festival cannot proceed. But, given the importance of the team's quest, they are left with the obvious choice—rid the island of the orcs and save the islanders.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1424/117718.jpg,https://myanimelist.net/anime/44881/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_2nd_Season
Mahouka Koukou no Yuutousei,The Honor at Magic High School,"['Fantasy', 'Sci-Fi']",6.63,Connect,TV,Ranked #5794,"Members 117,148","It has been a century since ""true magic""—initially thought to be merely folklore and legend—had become commonplace technology worldwide. First National Magic University Affiliated High School (First High), one of the nine magic academies in Japan, admits two skilled siblings—Miyuki and Tatsuya Shiba—into the academy. First High splits its students into two groups, Course 1 and Course 2, based on entrance exam scores. This causes an apparent disdain for the Course 2 students, as they are labeled ""Weeds"" by Course 1 students, who alternatively call themselves ""Blooms.""

Tatsuya is admitted to Course 2, while his sister Miyuki joins Course 1 as an honor student. Miyuki wishes to show First High that, despite her brother being labeled as inept, he is among the best magicians in the whole world.

Mahouka Koukou no Yuutousei retells the story of Mahouka Koukou no Rettousei from the point of view of Miyuki and the other female characters.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1719/116262.jpg,https://myanimelist.net/anime/45572/Mahouka_Koukou_no_Yuutousei
Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,Drug Store in Another World: The Slow Life of a Cheat Pharmacist,"['Comedy', 'Fantasy', 'Isekai', 'Iyashikei', 'Reincarnation']",6.48,EMT Squared,TV,Ranked #6634,"Members 115,741","Reiji Kirio, formerly a corporate slave, wakes up one day in another world. After discovering that he has gained superhuman pharmaceutical knowledge, he decides to open up a drugstore alongside the canine Noera and the ghostly Mina. There, he tends to the needs of all who visit the shop with potions and the like.

Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore follows the slow but often hectic days of Reiji's drugstore.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1787/115817.jpg,https://myanimelist.net/anime/40960/Cheat_Kusushi_no_Slow_Life__Isekai_ni_Tsukurou_Drugstore
Re-Main,,"['Sports', 'School', 'Team Sports']",7.21,MAPPA,TV,Ranked #2964,"Members 110,778","When Minato Kiyomizu wakes up in a hospital, he learns that he has been comatose for 203 days. As it turns out, a car accident has caused him to lose all memory of his middle school journey. Eventually, he discovers his former glory in water polo and desires to continue where he has left off. However, embarrassingly becoming aware of the massive disparity between his old and current self, Minato begins intensive rehabilitation in hopes of starting anew—a life without water polo.

Yet, Minato is promptly reminded of his past prowess and a promise on his very first day in Yamanami High School. Soon enough, despite being completely aware of his ineptitude, he joins the school's water polo club! While needing to relearn the sport's basics, he, along with his clubmates, must recruit new members to attain the required seven-man roster. With that, Minato tries to rekindle his deeply buried talent for water polo—and become one of Japan's renowned players once again.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1838/114857.jpg,https://myanimelist.net/anime/48406/Re-Main
Higurashi no Naku Koro ni Sotsu,Higurashi: When They Cry – SOTSU,"['Avant Garde', 'Horror', 'Mystery', 'Supernatural', 'Suspense', 'Gore', 'Psychological']",6.74,Passione,TV,Ranked #5205,"Members 96,410","Rika Furude and Satoko Houjou are best friends who have lived in the small village of Hinamizawa for their entire lives. Alongside their other friends, they spend every day together, and every moment is filled with fun and laughter. However, as Rika and Satoko begin to grow older, a life-changing opportunity presents itself to both of them. Rika is determined to follow her dreams and wants Satoko by her side. 

Although Satoko is hesitant, she decides to walk this path with Rika. However, the realization of her dream forms a rift between them. This leaves the girls living in completely different worlds, with Rika enjoying her new life and making new friends while Satoko grows more and more isolated.

Longing to return to the nostalgic days in Hinamizawa, Satoko despairs and wishes things could be changed. Just when she is at wits' end, an encounter with a supernatural entity changes Satoko's perception and imparts new revelations about her best friend Rika. This begins her journey to get the future she desires—by any means necessary.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1083/115046.jpg,https://myanimelist.net/anime/48488/Higurashi_no_Naku_Koro_ni_Sotsu
Scarlet Nexus,,"['Action', 'Sci-Fi', 'Military', 'Super Power']",5.67,Sunrise,TV,Ranked #10754,"Members 82,235","In the year 2020, a nation faces the pervasive threat of the ""Others""—mysterious monsters who fall from the sky and feed on human brains. At the same time, psionics, a hormone that gives certain people extrasensory abilities that are effective against the Others, is discovered in the human body. Subsequently, the nation's founder establishes the Other Suppression Force (OSF) to combat these monsters and save humanity. Commonly referred to as the Scarlet Guardians, young individuals with psionics undergo intensive training to join this group.

One day, the nation prepares an induction ceremony for the exceptional recruits who completed the grueling training to become Scarlet Guardians. Among these young elites is Yuito Sumeragi, the determined son of the nation's founder; at the age of five, he was rescued by a woman in the OSF. To repay this debt, he joins the organization, eager to put his training to good use. As he meets his new comrades, he faces a big problem—the woman who saved him years ago closely resembles one of his teammates. However, this should be the least of his worries—unbeknownst to him, a conspiracy is brewing, one with the capability to shake the entire country.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1314/116004.jpg,https://myanimelist.net/anime/48492/Scarlet_Nexus
Kageki Shoujo!!,Kageki Shojo!!,"['Drama', 'Performing Arts', 'School', 'Shoujo']",7.76,Pine Jam,TV,Ranked #987,"Members 72,473","After being forced to graduate from JPX48 following a controversial incident with a male fan, Ai Narata swears to never interact with another man ever again. Using her talents and strong desire to get away from men, Ai auditions for the exclusive all-female Kouka School of Musical and Theatrical Arts. The school is renowned for producing the best actresses that go on to perform in the famous all-female Kouka Theatre Troupe. Coming from the idol industry, Ai is the perfect candidate for the school's hundredth generation class, but her aloof demeanor alienates her from her classmates.

The eccentric Sarasa Watanabe is the only person who wishes to become Ai's friend. She enters Kouka with the goal of becoming a top ""otokoyaku"" performer—an actress that plays traditionally male roles. After seeing a Kouka performance of The Rose of Versailles when she was younger, Sarasa dreams of performing as Lady Oscar one day. Unfortunately, Sarasa's inability to read a room causes friction between her and her classmates, including Ai, who reluctantly becomes her roommate and partner in many of their classes. 

Succeeding at Kouka will involve more than just raw talent for these young girls as jealousy, deceit, and the harsh realities of show business put their mental fortitude to the test. Will Sarasa and Ai be able to rise to the top and stand on the silver bridge?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1944/114427.jpg,https://myanimelist.net/anime/43691/Kageki_Shoujo
Love Live! Superstar!!,,"['Slice of Life', 'Idols (Female)', 'Music', 'School']",7.98,Sunrise,TV,Ranked #606,"Members 58,869","Everyone has a dream they strive to achieve, and so does the musically talented Kanon Shibuya. However, due to her stage fright, Kanon fails to make it into Yuigaoka Girls' High School's music program and instead ends up in the general curriculum. Even though Kanon makes the conscious decision to quit music altogether, her classmate Tang Keke rekindles Kanon's passion for music with her own: a passion for school idols.

Although Keke and Kanon try to form a school idol group, their effort meets strong objections from Ren Hazuki, the daughter of the school's director. Even so, the girls soon visit the director, who allows them to set up their school idol club under one condition—they must win first place at the Yoyogi School Idol Festival.

The resilience of these aspiring idols is put to the test as they face the challenges that come their way. Throughout their journey, the girls make new friends and meet new members that join them to become the dazzling idols others can only imagine.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1758/115692.jpg,https://myanimelist.net/anime/41169/Love_Live_Superstar
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,Magia Record: Puella Magi Madoka Magica Side Story Season 2 - The Eve of Awakening,"['Drama', 'Suspense', 'Mahou Shoujo', 'Psychological']",6.98,Shaft,TV,Ranked #4058,"Members 54,670","After a daring escape from the Memory Museum, Sayaka Miki returns to Mitakihara City with unsettling news. Troubled by what she has learned, Sayaka reveals to Madoka Kaname and Homura Akemi the whereabouts of Mami Tomoe—but more importantly—the disturbing truth behind the existence of magical girls. Despite knowing the cruel fate that awaits them, the three quickly resolve to work together and save Mami once and for all.

Meanwhile in Kamihama City, Yachiyo Nanami hunts various ""rumors"" in search of Hotel Fendt Hope, the headquarters for the Wings of Magius. The magical girl organization is Yachiyo's only lead in finding Iroha Tamaki, whose disappearance remains shrouded in uncertainty. Determined to reunite Team Mikazuki Villa, Yachiyo swears to destroy the Wings of Magius and put a stop to their insidious plans.

Amidst the turbulent situations, a calamitous threat approaches, presenting a dire conflict set to jeopardize the entire world.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1919/116424.jpg,https://myanimelist.net/anime/41530/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_2nd_Season_-_Kakusei_Zenya
