title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Poputepipikku 2nd Season,Pop Team Epic Season 2,"['Comedy', 'Gag Humor', 'Parody']",7.50,"Kamikaze Douga,             Space Neko Company",TV,Ranked #1691,"Members 30,562","High school girl duo Popuko and Pipimi are back and more unhinged than ever after their initial efforts to create a full-fledged anime production were met with a great reception. With no regard for their audience, they continue to live their reckless everyday lives consisting of comedy skits and parodies of epic proportions. No one is immune to the effects of their antics—including hapless live actor Shouta Aoi, who is on the run and stuck trying to be a hero in the wrong series.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1237/128067.jpg,https://myanimelist.net/anime/50663/Poputepipikku_2nd_Season
C Danchi,Housing Complex C,['Horror'],5.42,Akatsuki,TV,Ranked #11622,"Members 21,413","""Housing Complex C"" centers around Kimi, who lives in a small, low-cost housing complex located in the seaside town of Kurosaki. Trouble seems to follow her wherever she goes, and horrific incidents begin to occur. Is an ancient evil stalking the residents of Housing Complex C? 

(Source: Variety, edited)",https://cdn.myanimelist.net/images/anime/1378/121573.jpg,https://myanimelist.net/anime/51306/C_Danchi
4-nin wa Sorezore Uso wo Tsuku,The Little Lies We All Tell,"['Comedy', 'Gag Humor', 'School', 'Shounen']",6.81,Studio Flad,TV,Ranked #4830,"Members 21,284","What do an alien, former ninja, weak telepath, and boy pretending to be a girl have in common? They are all classmates at Kashihara Girls' Academy, and they hide their true identities from the world. Rikka, Chiyo, Sekine, and Tsubasa seem like the best of friends, but they each harbor a monumental secret that they cannot reveal, no matter what. In order to continue masquerading as normal middle school girls, each of them must invent creative ways to conceal their true selves. But that is easier said than done, as the four students end up entangled in numerous shenanigans along the way.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1934/128719.jpg,https://myanimelist.net/anime/51464/4-nin_wa_Sorezore_Uso_wo_Tsuku
Berserk: Ougon Jidai-hen - Memorial Edition,Berserk: The Golden Age Arc - Memorial Edition,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Gore', 'Military', 'Mythology', 'Seinen']",7.61,Studio 4°C,TV,Ranked #1355,"Members 18,200","TV edit of the Berserk: The Golden Age Arc film trilogy.

He has believed only in his own sword. With no friends, no family, and no home to return to, Guts is a lonely swordsman who travels around as a mercenary in a land shaken by the Hundred Years War. Guts is able to handle a sword longer than he is tall and easily defeats powerful enemies. Griffith, the leader of the mercenary group ""Band of the Hawk,"" has his eye on Guts. Griffith, who has a commanding power unimaginable from his beautiful appearance and great ambitions, wins Guts in a duel and brings him into the Band of the Hawk to fulfill his own dream. 

As they go through numerous fierce battles together, their friends become bound by trust. The bond between Griffith and Guts, in particular, has become something special. Eventually, the Band of the Hawk rose to become the regular army of the Kingdom of Midland, but this was only the first step in Griffith's quest to reach the top. Guts, on the other hand, is taken in by Griffith's ""dream"" and begins to question his life of just wielding a sword. But what Guts doesn't know yet is the terrible fate that their endless dreams have bestowed upon them...",https://cdn.myanimelist.net/images/anime/1607/127730.jpg,https://myanimelist.net/anime/52976/Berserk__Ougon_Jidai-hen_-_Memorial_Edition
Uchi no Shishou wa Shippo ga Nai,My Master Has No Tail,"['Comedy', 'Supernatural', 'Historical', 'Mythology', 'Performing Arts', 'Seinen']",6.32,LIDENFILMS,TV,Ranked #7541,"Members 17,048","The beginning of the Meiji era spelled the end of the tanuki's tricks. These raccoon dogs, who are able to transform into human beings, used to love fooling humans until advanced technology rendered their endeavors futile. However, Mameda, a young tanuki girl, has not given up on this tradition, and—resolved to follow in her father's footsteps—travels to Osaka in hopes of duping people.

As others in her village predicted, Mameda fails to deceive a single person, and she is even hunted down by an angry crowd. After finding refuge in a theater, she stumbles upon a rakugo performance given by a master of the art, Bunko Daikokutei. Fascinated by the vivid images created by the rakugoka's acting, Mameda becomes enamored with this style of storytelling and decides to become Bunko's apprentice!

Despite her initial reluctance to take a disciple, Bunko begins to teach Mameda rakugo after witnessing the young tanuki's perseverance. Between undertaking a taiko apprenticeship, handling her work at the theater, and memorizing plays, Mameda needs to give her all if she ever plans to master the only art that still has a chance to fool people.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1289/127754.jpg,https://myanimelist.net/anime/49533/Uchi_no_Shishou_wa_Shippo_ga_Nai
Yowamushi Pedal: Limit Break,,"['Sports', 'Shounen']",7.58,TMS Entertainment,TV,Ranked #1446,"Members 16,128","Unable to achieve the desired results on the first and second days of the Inter-High competition, members of the Souhoku High Bicycle Racing Club use their frustration as motivation to perform better on the final day of the race. However, it is easier said than done as they are up against the overwhelming talent of Hakone Academy and the shrewd strategies of Kyoto Fushimi High.

Despite the challenge, Souhoku members are not disheartened by the obstacles that they need to overcome. After all, no matter what their opponents try, Souhoku will have the last laugh as long as they are the first to cross the finish line.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1790/130241.jpg,https://myanimelist.net/anime/50552/Yowamushi_Pedal__Limit_Break
Yama no Susume: Next Summit,Encouragement of Climb: Next Summit,"['Adventure', 'Comedy', 'Slice of Life', 'CGDCT', 'Iyashikei']",7.22,8bit,TV,Ranked #2890,"Members 15,668","While reminiscing about her journey so far, Aoi Yukimura finds herself eager to go mountaineering once more. A likely opportunity arises when Koharu Senjuin invites Aoi to check out the Mountaineering Club after school. As the head of the club, Koharu speaks enthusiastically of the activities she and the other members partake in, especially as they strive to reach the top in various competitions.

Although impressed by the club's dedication to its goals, Aoi feels reluctant to join, preferring to learn and enjoy mountaineering at her own pace. Her experience during this brief visit, however, leaves her wondering why she climbs mountains in the first place. With the support of her friends, Aoi searches for the true motivation behind her hobby, all while continuing to train for the highly anticipated second trip to the summit of Mt. Fuji.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1942/126897.jpg,https://myanimelist.net/anime/48491/Yama_no_Susume__Next_Summit
Seiken Densetsu: Legend of Mana - The Teardrop Crystal,Legend of Mana -The Teardrop Crystal-,['Adventure'],5.71,"Graphinica,             Yokohama Animation Lab",TV,Ranked #10569,"Members 13,857","Not far from the town of Domina lives Shiloh, a boy who keeps hearing a voice in his dreams about a mission he must fulfill. But what mission could he be needed for remains unknown. That all changes when he meets two Jumi, a race that’s hunted for their unique gemstones, as a sudden outbreak of attacks against the Jumi occurs. His dream, his quest, becomes clear—help the Jumi and their gemstones!

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1637/123397.jpg,https://myanimelist.net/anime/49304/Seiken_Densetsu__Legend_of_Mana_-_The_Teardrop_Crystal
Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,,"['Girls Love', 'Slice of Life']",5.27,"EKACHI EPILKA,             Indivision",TV,Ranked #12060,"Members 13,105","After reincarnating into a dummy head microphone, the protagonist gets involved in the lives of high school girls who do ASMR. The comedic anime will follow these high schoolers as they aim for the ASMR Koshien.

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1135/125337.jpg,https://myanimelist.net/anime/52381/Aru_Asa_Dummy_Head_Mic_ni_Natteita_Ore-kun_no_Jinsei
High Card,,"['Action', 'Super Power']",N/A,Studio Hibari,TV,Ranked #20400,"Members 10,729","After discovering that his orphanage was on the brink of closing due to financial stress, Finn, who was living freely on the streets, set out for a casino with the aim of making a fortune. However, nothing could have prepared Finn for the nightmare that was awaiting him. Once there, Finn encountered a car chase and bloody shootout caused by a man's ""lucky"" card.

Finn will eventually learn what the shootout was about. The world order can be controlled by a set of 52 X-Playing cards with the power to bestow different superhuman powers and abilities to the ones that possess them. With these cards, people can access the hidden power of the ""buddy"" that can be found within themselves.

There is a secret group of players called High Card, who have been directly ordered by the king of Fourland to collect the cards that have been scattered throughout the kingdom while moonlighting as employees of the luxury carmaker Pinochle. Scouted to become the group's fifth member, Finn soon joins the players on a dangerous mission to find these cards.

""All you need in life are manners, dignity, and the will to bet on your own life.""

However, Who's Who, the rival car maker obsessed with defeating Pinochle, and the Klondikes, the infamous Mafia family, stand in the way of the gang. A frenzied battle amongst these card-obsessed players, fueled by justice, desire, and revenge, is about to begin!

Are you ready? It's Showdown!!

(Source: TMS Entertainment)

Episode 1 premiered on November 19, 2022 at Anime NYC. Regular broadcasting began on January 9, 2023.",https://cdn.myanimelist.net/images/anime/1803/131345.jpg,https://myanimelist.net/anime/49154/High_Card
Muv-Luv Alternative 2nd Season,,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']",6.60,"Yumeta Company,             Graphinica,             FLAGSHIP LINE",TV,Ranked #5952,"Members 10,685","A story of the bonds between those who fight, in a world pushed to its limits. On one of the countless parallel worlds that exist throughout spacetime, humanity has fought a decades long war against the BETA, hostile extraterrestrial invaders, using humanoid fighting machines called Tactical Surface Fighters. This is a story of how humanity lives and dies while on the brink of extinction...

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1029/128722.jpg,https://myanimelist.net/anime/50638/Muv-Luv_Alternative_2nd_Season
Eternal Boys,,"['Slice of Life', 'Idols (Male)', 'Music']",6.37,LIDENFILMS,TV,Ranked #7256,"Members 9,642","The story follows six middle-aged men who have experienced success and failures in their lives. One day, they decide to become an idol group and overcome such barriers as their age and their physical condition.

(Source: MAL News)

The episodes were streamed two weeks in advance of the TV broadcast on Fuji TV's FOD and other streaming services beginning September 26, 2022. Regular broadcasting began on October 11, 2022.",https://cdn.myanimelist.net/images/anime/1665/127107.jpg,https://myanimelist.net/anime/51293/Eternal_Boys
IDOLiSH7 Third Beat! Part 2,,"['Drama', 'Idols (Male)', 'Music']",8.20,TROYCA,TV,Ranked #344,"Members 7,977","IDOLiSH7 is more successful than ever, but no one is smiling because a new threat has taken the stage: the debuting idol group ŹOOĻ. Managed by the nefarious entertainment executive Ryou Tsukumo, they will stop at nothing to get their way, resorting to all kinds of underhanded tactics to bring down their rivals. TRIGGER's image has already been ruined by scandal, and IDOLiSH7 and Re:vale are headed for the same fate—or worse.

Meanwhile, Zero, the legendary idol who disappeared 15 years ago, continues to haunt the present through those he left behind. His manager seems to be in contact with Tsukumo for his own schemes, and Zero's songwriter reveals himself in a letter after having been missing for years. IDOLiSH7 finds an ally in Re:vale to thwart ŹOOĻ's plans while trying to make sense of Zero's colleagues' actions, but it may be impossible for everyone to emerge unscathed.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1458/125998.jpg,https://myanimelist.net/anime/46654/IDOLiSH7_Third_Beat_Part_2
Meitantei Conan: Hannin no Hanzawa-san,Detective Conan: The Culprit Hanazawa,"['Comedy', 'Mystery', 'Shounen']",6.83,TMS Entertainment,TV,Ranked #4747,"Members 5,710","Anime adaptation of the spin-off manga Meitantei Conan: Hannin no Hanzawa-san that stars the black-silhouetted ""criminal"" that appears in Detective Conan representing the mystery culprits.",https://cdn.myanimelist.net/images/anime/1560/125527.jpg,https://myanimelist.net/anime/50010/Meitantei_Conan__Hannin_no_Hanzawa-san
Human Bug Daigaku,The Human Crazy University,"['Comedy', 'Mystery', 'Educational']",5.87,DLE,TV,Ranked #9887,"Members 5,388","Satake Hirofumi is a prisoner on death row for murdering his fiancée. He's also an ""Undeadman"" who has survived many desperate situations. For this, he has earned the interest of a research institution called ""Human Crazy University,"" which studies real-life miraculous phenomena and the people who become entangled in them.

Now a subject of their research, Satake relates to them his memories of his immortal, yet unhappy, life. Why did he kill his fiancée? Soon enough, the truth sheds light on a much bigger conspiracy...

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1265/128725.jpg,https://myanimelist.net/anime/53012/Human_Bug_Daigaku
Vazzrock The Animation,,"['Idols (Male)', 'Music']",4.82,PRA,TV,Ranked #12897,"Members 4,746","VAZZY and ROCK DOWN are the two units that make up Tsukino Talent Production's all-male VAZZROCK group. Led by Takaaki Mamiya and Shou Onoda respectively, both units announce via a round-table livestream that they are working hard to prepare for the upcoming VAZZROCK Live Flawless event. From taking extra dancing and singing lessons to starring in a TV period drama, these 12 idols must give it their all as they work toward a spectacular show that will impress their fans.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1488/127334.jpg,https://myanimelist.net/anime/43771/Vazzrock_The_Animation
Pui Pui Molcar: Driving School,,"['Comedy', 'Anthropomorphic', 'Kids']",6.96,Shin-Ei Animation,TV,Ranked #4164,"Members 3,544",New series for Pui Pui Molcar.,https://cdn.myanimelist.net/images/anime/1382/125361.jpg,https://myanimelist.net/anime/51986/Pui_Pui_Molcar__Driving_School
Reiwa no Di Gi Charat,,['Comedy'],6.01,LIDENFILMS,TV,Ranked #9225,"Members 3,389","New mini anime series for Di Gi Charat, part of the celebration for the franchise's 24th anniversary next year.",https://cdn.myanimelist.net/images/anime/1343/124987.jpg,https://myanimelist.net/anime/49179/Reiwa_no_Di_Gi_Charat
Megaton-kyuu Musashi 2nd Season,,"['Action', 'Sci-Fi', 'Mecha', 'School']",6.28,OLM,TV,Ranked #7797,"Members 2,624",Second season of Megaton-kyuu Musashi.,https://cdn.myanimelist.net/images/anime/1207/127832.jpg,https://myanimelist.net/anime/50559/Megaton-kyuu_Musashi_2nd_Season
Mamekichi Mameko NEET no Nichijou,,['Comedy'],N/A,Tezuka Productions,TV,Ranked #13892,Members 586,"Mameko is a  NEET (Not in Education, Employment, or Training). She lives with her dog Komachi and her cats Tabi, Simba, and Melo.
Mameko promises God that she will do her best from tomorrow, but the next day she says, ""God is telling me to sleep..."" and loses to herself.

This is the story of Mameko's everyday life, which seems to be nothing and is somewhat strange.

(Source: Official Site)",https://cdn.myanimelist.net/images/anime/1920/127864.jpg,https://myanimelist.net/anime/53011/Mamekichi_Mameko_NEET_no_Nichijou
Duel Masters Win,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",N/A,"Brain's Base,             Shogakukan Music & Digital Entertainment",TV,Ranked #19626,Members 457,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1836/126594.jpg,https://myanimelist.net/anime/52460/Duel_Masters_Win
Punirunes,,"['Fantasy', 'Slice of Life', 'Kids']",N/A,OLM Digital,TV,Ranked #15172,Members 278,"The anime follows the daily life of PuniRunes—mysterious creatures who love to be coddled—and Yuka, a fourth-grade girl who loves soft, squishy things.

(Source: ANN, edited)",https://cdn.myanimelist.net/images/anime/1246/128731.jpg,https://myanimelist.net/anime/52935/Punirunes
Sylvanian Families: Freya no Happy Diary,,"['Slice of Life', 'Kids']",N/A,LandQ studios,TV,Ranked #16390,Members 230,A new animated TV series based on the Sylvanian Families toy line.,https://cdn.myanimelist.net/images/anime/1147/127704.jpg,https://myanimelist.net/anime/52964/Sylvanian_Families__Freya_no_Happy_Diary
Obake Zukan!,,"['Comedy', 'Fantasy', 'Supernatural', 'Mythology', 'Kids']",N/A,,TV,Ranked #14720,Members 218,Second Season of Obake Zukan.,https://cdn.myanimelist.net/images/anime/1064/126825.jpg,https://myanimelist.net/anime/52319/Obake_Zukan
Chickip Dancers 2nd Season,,['Slice of Life'],N/A,Fanworks,TV,Ranked #19080,Members 162,The second season of Chickip Dancers.,https://cdn.myanimelist.net/images/anime/1869/129078.jpg,https://myanimelist.net/anime/53320/Chickip_Dancers_2nd_Season
I Love Me 2nd Season,,['Kids'],N/A,,TV,Ranked #20665,Members 95,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,,https://myanimelist.net/anime/53408/I_Love_Me_2nd_Season
One Piece,,"['Action', 'Adventure', 'Fantasy', 'Shounen']",8.67,Toei Animation,TV,Ranked #59,"Members 2,013,352","Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy's reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] ",https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece
Boruto: Naruto Next Generations,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']",5.75,Pierrot,TV,Ranked #10357,"Members 783,726","Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.

Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.

New friends and familiar faces join Boruto as a new story begins in Boruto: Naruto Next Generations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/84460.jpg,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Detective Conan,Case Closed,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']",8.16,TMS Entertainment,TV,Ranked #381,"Members 320,468","Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child.

Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa.

Detective Conan follows Shinichi who, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/75199.jpg,https://myanimelist.net/anime/235/Detective_Conan
Isekai Ojisan,Uncle from Another World,"['Comedy', 'Fantasy', 'Adult Cast', 'Isekai', 'Otaku Culture', 'Parody']",7.86,AtelierPontdarc,TV,Ranked #790,"Members 205,707","After a fatal encounter with a truck, Takafumi Takaoka's uncle, Yousuke ""Ojisan"" Shibazaki, lies comatose for 17 years. When he finally regains consciousness, Ojisan begins to ramble in a foreign tongue and reveals that he had been transported to a magical world called Gran Bahamal. Takafumi dismisses his uncle's claims as nonsense until an incantation makes a cup of water hover in the air. In a flash of brilliance, the pair creates a YouTube channel to showcase Ojisan's magical abilities.

The responsibility now falls on Takafumi's shoulders to acquaint Ojisan with everything that has transpired during his absence, including getting him up to speed with the internet, new technology, and surprisingly, the outcome of the '90s console war—the result of which was especially distressing for a hardcore SEGA fan. With Ojisan's wisdom from his other world experiences, they grow their YouTube channel and tackle online comments and trolls. The journey of this uncle-nephew duo promises to be anything but conventional.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1743/125204.jpg,https://myanimelist.net/anime/49220/Isekai_Ojisan
Crayon Shin-chan,Shin Chan,"['Comedy', 'Ecchi', 'School', 'Seinen']",7.76,Shin-Ei Animation,TV,Ranked #982,"Members 75,314","There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon.

Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/59897.jpg,https://myanimelist.net/anime/966/Crayon_Shin-chan
Pokemon (2019),Pokémon Journeys: The Series,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.24,OLM,TV,Ranked #2794,"Members 70,560","On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1689/105554.jpg,https://myanimelist.net/anime/40351/Pokemon_2019
Hoshi no Samidare,Lucifer and the Biscuit Hammer,"['Action', 'Adventure', 'Comedy', 'Drama', 'Psychological', 'Seinen']",5.25,NAZ,TV,Ranked #12117,"Members 43,792","College student Yuuhi Amamiya's monotonous life is turned upside down with the appearance of Sir Noi Crezant, a talking lizard claiming to be a knight of justice. Crezant elaborates that the world is in peril—threatened by the mage Animus who wishes to annihilate it with his Biscuit Hammer, an enormous structure suspended in Earth's orbit. As the newly appointed Lizard Knight, Yuuhi must fight alongside other Beast Knights to protect the princess and save the planet from destruction.

Unimpressed by the prospect of risking his life, Yuuhi continues his day as usual—until a golem created by Animus suddenly confronts him. Yuuhi is instantly overpowered, but his neighbor, Princess Samidare Asahina, luckily rescues him. To his surprise, Samidare's intention starkly differs from Crezant's; instead of saving the world, she aims to destroy it with her own hands. Captivated by her firm ambition, Yuuhi resolves to become stronger and help Samidare realize her goal.

As the pair continues to fight against Animus' golems, Yuuhi finds himself gradually gaining an interest in life—but the chains of his past trauma may restrain him from progressing further.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1186/125305.jpg,https://myanimelist.net/anime/50891/Hoshi_no_Samidare
Utawarerumono: Futari no Hakuoro,Utawarerumono: Mask of Truth,"['Action', 'Drama', 'Fantasy']",7.29,White Fox,TV,Ranked #2588,"Members 27,558","After the events of Mask of Deception, the Yamato Empire is now ruled with an iron fist by a ruthless usurper who seeks to subjugate all before him. It's up to a couple of familiar faces to band together against the might of the Imperial army, and the fate of the world hangs in the balance as nations and generals must pick a side to fight with in this perilous civil war. Secrets will be revealed, friendships will be tested, and battles will be fought. Will peace and order be restored or will victory at any cost be the beginning of the end? 

(Source: Atlus)",https://cdn.myanimelist.net/images/anime/1516/123280.jpg,https://myanimelist.net/anime/40590/Utawarerumono__Futari_no_Hakuoro
Digimon Ghost Game,,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.89,Toei Animation,TV,Ranked #4471,"Members 18,518","Sightings of mysterious creatures known as ""Hologram Ghosts"" have been a popular topic on social networks for the past few years. According to the rumors, several people have fallen victim to these specters. Those fortunate to survive their encounters with the paranormal beings claim that they resembled glitched holograms.

Hazakura Academy middle school student Hiro Amanokawa believes these sightings are merely an urban legend. However, as the incidents start to increase in frequency, he is reminded of the day his father suddenly vanished, with strange digital watches serving as the only relics of his disappearance. Much like the other sightings, what happened to Hiro's father cannot be explained by conventional logic. 

One day, when a fellow student in the academy is attacked by a Hologram Ghost, Hiro and his friend Kiyoshirou Higashimitarai decide to look into the matter. Little does Hiro know that this investigation will be their first step toward discovering a dangerous world previously unknown to mankind.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1907/118797.jpg,https://myanimelist.net/anime/49515/Digimon_Ghost_Game
Doraemon (2005),,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Kids', 'Shounen']",7.62,Shin-Ei Animation,TV,Ranked #1315,"Members 17,385","Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. 

It is the 2005 version of 1979 series, with certain changes in the animation and other things.

Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/6/23935.jpg,https://myanimelist.net/anime/8687/Doraemon_2005
Gudetama,The Lazy Egg,"['Comedy', 'Gourmet', 'Kids']",7.04,Gathering,TV,Ranked #3830,"Members 11,361","Gudetama, an egg that is dead to the world and completely lacks motivation. No matter what cooking method you use, Gudetama remains unmoved.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/79996.jpg,https://myanimelist.net/anime/23539/Gudetama
Yoru wa Neko to Issho,Nights with a Cat,['Comedy'],6.94,Studio PuYUKAI,TV,Ranked #4267,"Members 8,955","Fuuta-kun has never owned a cat before, but his younger sister, Pii-chan, moves into his house with the round gray cat Kyuruga. Inexperienced with cats, Fuuta-kun has no idea what to expect, and each night after he returns home is marked by odd and endearing surprises from his new pet.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1969/124909.jpg,https://myanimelist.net/anime/51692/Yoru_wa_Neko_to_Issho
Sazae-san,Mrs. Sazae,"['Comedy', 'Slice of Life']",6.10,Eiken,TV,Ranked #8745,"Members 7,506","The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1008/98996.jpg,https://myanimelist.net/anime/2406/Sazae-san
Delicious Party♡Precure,,"['Action', 'Fantasy', 'Mahou Shoujo', 'Shoujo']",7.16,Toei Animation,TV,Ranked #3227,"Members 7,048","The mysterious, delicious world of CooKingdom, which rules over all the cuisine in this world. CooKingdom has closely guarded the Recipe-Bon, in which it's written how to prepare any dish. But, oh no! One day, it gets stolen by the Bundoru Gang! The Bundoru Gang plans to monopolize everything for themselves, and their next target is the Cuisine Fairy Recipeppi... The Energy Fairies have come to Oishi-Na Town in the human world in search of the Recipe-Bon. With their help, an unexpected turn of events leads to three ordinary girls transforming into Pretty Cures! They stand up to the Bundoru Gang, to recover the Recipe-Bon, and to protect everyone's delicious smiles! 

(Source: Toei Animation USA)",https://cdn.myanimelist.net/images/anime/1332/120430.jpg,https://myanimelist.net/anime/50281/Delicious_Party♡Precure
